DPTO;ANO;CATENFER;ENFERMEDAD;y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69
41;2011;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,829511076;1;0;0;0,764705882;0;0,176470588;0;0;0,058823529;0,705882353;0;0,294117647;0,352941176;0,176470588;0;0,058823529;0,117647059;0,058823529;0,352941176;0,352941176;0;0;0;0,941176471;0,058823529;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,048794769;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,195179077;1;0;0;1;0;0;0;0;0;0,75;0;0,25;0;0,75;0;0;0;0;0,25;0,5;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Genitourinarias;Otras Enfermedades Del Sistema Urinario;0,048794769;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Infecciosas;Meningitis;0,048794769;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Infecciosas;Meningitis Debida A Otras Causas Y A Causas Sin Especificar  (Incluye Aracnoiditis  Leptomeningitis  Meningitis Y Paquimeningitis  Debidas A Otras Causas Y A Causas Sin Especificar ;0,097589538;1;0;0;1;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Infecciosas;Septicemia;0,097589538;1;0;0;1;0;0;0;0;0;0,5;0;0,5;0,5;0;0;0;0;0;0;0,5;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Neurologicas;Epilepsia;0,048794769;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Nutricionales, Endocrinas Y Metabolicas;Hernia;0,048794769;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2011;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,634332;0,923076923;0;0,076923077;0,769230769;0;0,153846154;0;0,076923077;0;0,692307692;0;0,307692308;0,076923077;0,153846154;0,076923077;0;0,076923077;0,076923077;0,153846154;0,230769231;0;0;0;0,923076923;0,076923077;0;1031687;11113741,33;1474;261;354;3198;223;70;116;1020;99;507;62;9;6;8;5;2;0;0;0;0;17;1;23;89;11;1;1;4;8;3;8;2;18;0;7;119;0;0;0;0;0
41;2012;Canceres;Leucemia Linfoide Aguda (Lla);0,093497265;1;0;0;1;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Canceres;Tumores Malignos De Los Organos Digestivos;0,046748633;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;5,56308728;0,957983193;0;0,042016807;0,941176471;0;0,042016807;0;0,016806723;0;0,579831933;0,058823529;0,361344538;0,327731092;0,25210084;0;0;0,235294118;0,134453782;0,344537815;0,420168067;0,033613445;0,058823529;0,016806723;0,949579832;0,050420168;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;1,542704876;0,909090909;0,03030303;0,060606061;0,878787879;0,03030303;0,090909091;0;0;0;0,636363636;0,090909091;0,272727273;0,393939394;0,151515152;0;0;0,121212121;0,121212121;0,333333333;0,454545455;0;0,03030303;0;0,909090909;0,090909091;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,140245898;1;0;0;1;0;0;0;0;0;1;0;0;0,333333333;0;0;0;0;0;0;0,333333333;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Enfermedades Infecciosas;Meningitis Debida A Otras Causas Y A Causas Sin Especificar  (Incluye Aracnoiditis  Leptomeningitis  Meningitis Y Paquimeningitis  Debidas A Otras Causas Y A Causas Sin Especificar ;0,093497265;1;0;0;1;0;0;0;0;0;1;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Enfermedades Infecciosas;Septicemia;0,18699453;1;0;0;1;0;0;0;0;0;0,5;0,25;0,25;0,25;0,25;0;0;0;0;0;0,5;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Enfermedades Neurologicas;Epilepsia;0,046748633;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2012;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,140245898;1;0;0;1;0;0;0;0;0;0;0,666666667;0,333333333;0;0;0;0;0,666666667;0;0,333333333;0,333333333;0;0;0;1;0;0;1046348;11400168,8;1590;266;369;3525;223;71;126;1106;126;567;62;9;6;8;5;2;0;0;0;0;17;1;23;100;12;1;3;5;8;4;8;3;25;0;8;129;0;0;0;0;0
41;2013;Canceres;Leucemia Linfoide Aguda (Lla);0,094375236;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Canceres;Linfoma No Hodgkin (Lnh);0,094375236;1;0;0;1;0;0;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Canceres;Tumores Del Sistema Nervioso Central (Snc);0,047187618;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Canceres;Tumores Del Sistema Urinario;0,047187618;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Canceres;Tumores Malignos De Los Organos Digestivos;0,047187618;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,482823707;0,926315789;0;0,073684211;0,915789474;0;0,063157895;0;0,021052632;0;0,536842105;0,136842105;0,326315789;0,336842105;0,168421053;0,010526316;0;0,168421053;0,189473684;0,389473684;0,368421053;0,031578947;0,063157895;0,031578947;0,957894737;0,042105263;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;1,462816157;0,903225806;0;0,096774194;0,903225806;0;0,064516129;0;0,032258065;0;0,548387097;0,064516129;0,387096774;0,387096774;0,064516129;0;0;0,322580645;0,096774194;0,35483871;0,419354839;0;0,096774194;0,064516129;0,903225806;0,096774194;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,047187618;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,094375236;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0,5;0;0;0,5;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Genitourinarias;Nefritis Y Nefrosis;0,094375236;1;0;0;1;0;0;0;0;0;0;0,5;0,5;0,5;0;0;0;0;0;0,5;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Infecciosas;Meningitis;0,047187618;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Infecciosas;Meningitis Debida A Otras Causas Y A Causas Sin Especificar  (Incluye Aracnoiditis  Leptomeningitis  Meningitis Y Paquimeningitis  Debidas A Otras Causas Y A Causas Sin Especificar ;0,047187618;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Infecciosas;Septicemia;0,047187618;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Neurologicas;Epilepsia;0,094375236;0,5;0,5;0;0;0;1;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2013;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,613439034;1;0;0;0,923076923;0;0,076923077;0;0;0;0,692307692;0;0,307692308;0,153846154;0,153846154;0;0;0,230769231;0,076923077;0,230769231;0,384615385;0;0;0;0,923076923;0,076923077;0;1056755;11967750,47;1667;274;379;3763;223;71;128;1242;129;750;63;9;6;8;5;2;0;0;0;0;17;1;23;108;13;1;3;5;8;7;9;3;29;0;8;131;5;5;14;13;10
41;2014;Canceres;Linfoma No Hodgkin (Lnh);0,096716476;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,787465545;0,939393939;0,01010101;0,050505051;0,888888889;0;0,080808081;0;0;0,03030303;0,606060606;0,101010101;0,292929293;0,292929293;0,242424242;0;0;0,222222222;0,171717172;0,202020202;0,545454545;0,04040404;0,090909091;0,02020202;0,919191919;0,060606061;0,01010101;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;2,079404227;0,976744186;0;0,023255814;1;0;0;0;0;0;0,627906977;0,11627907;0,255813953;0,488372093;0,139534884;0,023255814;0;0,139534884;0,11627907;0,302325581;0,372093023;0,139534884;0,023255814;0,023255814;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,048358238;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,048358238;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Genitourinarias;Nefritis Y Nefrosis;0,048358238;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Infecciosas;Meningitis Debida A Otras Causas Y A Causas Sin Especificar  (Incluye Aracnoiditis  Leptomeningitis  Meningitis Y Paquimeningitis  Debidas A Otras Causas Y A Causas Sin Especificar ;0,048358238;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Infecciosas;Tuberculosis Y Secuelas De Tuberculosis;0,048358238;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Nutricionales, Endocrinas Y Metabolicas;Trastornos De La Vesicula Biliar  De Las Vias Biliares Y Del Pancreas;0,048358238;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2014;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,241791189;1;0;0;1;0;0;0;0;0;0,4;0,4;0,2;0,4;0,2;0;0;0,2;0;0,4;0,2;0;0;0;0,8;0,2;0;1070737;12755711,07;1805;283;386;4180;223;73;138;1653;158;1564;64;9;6;8;5;2;0;6;0;0;17;1;24;118;14;1;3;5;8;9;10;3;31;1;8;131;38;45;83;83;86
41;2015;Canceres;Leucemia Linfoide Aguda (Lla);0,049788399;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Canceres;Linfoma No Hodgkin (Lnh);0,099576799;1;0;0;1;0;0;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Canceres;Tumores Del Sistema Nervioso Central (Snc);0,099576799;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,97883993;0,98;0,01;0,01;0,93;0;0,05;0;0,01;0;0,56;0,16;0,28;0,42;0,15;0;0;0,25;0,13;0,21;0,5;0,06;0,09;0,05;0,94;0,06;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;1,39407518;1;0;0;0,928571429;0;0,071428571;0;0;0;0,5;0,178571429;0,285714286;0,357142857;0,178571429;0,035714286;0;0,071428571;0,071428571;0,392857143;0,357142857;0;0;0,035714286;0,928571429;0,071428571;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,049788399;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,049788399;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Enfermedades Infecciosas;Meningitis;0,049788399;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2015;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,298730396;0,833333333;0;0,166666667;0,666666667;0;0,333333333;0;0;0;0,666666667;0;0,333333333;0,166666667;0;0;0,166666667;0;0;0;0,166666667;0;0;0;0,666666667;0,333333333;0;1093352;13006650,59;1929;302;417;4505;223;74;141;1814;181;1674;67;10;7;9;6;2;0;7;0;0;18;1;26;130;15;1;4;6;11;9;10;3;35;1;8;131;41;50;90;88;97
41;2016;Canceres;Leucemia Linfoide Aguda (Lla);0,099566884;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;5,326828297;0,962616822;0,009345794;0,028037383;0,91588785;0;0,065420561;0;0;0,009345794;0,560747664;0,112149533;0,327102804;0,364485981;0,186915888;0;0;0,224299065;0,121495327;0,158878505;0,588785047;0,065420561;0,046728972;0,009345794;0,943925234;0,056074766;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;1,742420471;1;0;0;1;0;0;0;0;0;0,514285714;0,142857143;0,342857143;0,514285714;0,171428571;0;0;0,2;0,057142857;0,457142857;0,428571429;0;0;0,028571429;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,049783442;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Infecciosas;Meningitis Debida A Otras Causas Y A Causas Sin Especificar  (Incluye Aracnoiditis  Leptomeningitis  Meningitis Y Paquimeningitis  Debidas A Otras Causas Y A Causas Sin Especificar ;0,049783442;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Infecciosas;Septicemia;0,149350326;1;0;0;1;0;0;0;0;0;0,666666667;0,333333333;0;0,333333333;0,333333333;0;0;0;0;0,333333333;0,333333333;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Neurologicas;Epilepsia;0,099566884;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Nutricionales, Endocrinas Y Metabolicas;Enfermedades Del Apendice;0,049783442;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Nutricionales, Endocrinas Y Metabolicas;Trastornos De La Vesicula Biliar  De Las Vias Biliares Y Del Pancreas;0,049783442;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2016;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,398267536;1;0;0;0,75;0;0,25;0;0;0;0,625;0;0,375;0,125;0,125;0,125;0;0,125;0,125;0,125;0,5;0;0;0;0,75;0,25;0;1088933;13682003,37;2072;308;425;4913;223;76;148;1950;192;1783;68;10;8;9;7;2;0;7;0;0;18;1;29;140;17;1;5;8;13;12;11;3;39;2;8;131;44;55;96;94;104
41;2017;Canceres;Tumores Del Sistema Nervioso Central (Snc);0,049127978;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1089075;14008429,54;2207;311;430;5261;223;76;160;2071;202;1871;68;10;8;9;7;2;0;7;0;0;18;1;29;148;19;1;5;8;15;14;12;3;41;2;8;131;44;55;100;99;107
